,SDS_CODE,SDS_KT,SDS_NR,SDS_NAME,BFS_CODE,COORD_X,COORD_Y,LAT,LONG,POPS2018,1022_sechs,1045_Donnstig,1054_1055_Rucken,1074_Kase,1095_Schnee,1105_Eis,1107_Mause,1160_Apfel,2027_Besen,2097_trinken,2147_folgen,3008_gelaufen,3056_gehen_1sg,4071_Schluckauf
227,GL2,GL,2,Obstalden,1624,729900,219800,47.11644,9.15042,443,c_è_neutr,NA,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glüffe,c_guu,c_hösch
228,GL3,GL,3,Nafels,1619,723200,217800,47.09973,9.06161,4021,c_ä_übof,c_u,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_gloffe,c_guu,c_hösch
229,GL4,GL,4,Mollis,1617,724300,217100,47.09323,9.0759,3337,c_è_neutr,c_u,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_gloffe,c_guu,c_hösch
230,GL5,GL,5,Glarus,1609,723700,211300,47.04119,9.06642,12426,c_ä_übof,c_u,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_gloffe,c_guu,c_hösch
231,GL6,GL,6,Schwanden,1627,724300,206100,46.99431,9.07289,2392,c_è_neutr,NA,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_gloffe / c_glüffe,c_guu,c_hösch
232,GL7,GL,7,Luchsingen,1614,721600,203000,46.96693,9.03657,1119,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_gloffe,c_guu,c_hösch
233,GL8,GL,8,Ruti,1626,720100,199700,46.93753,9.01599,364,c_è_neutr,c_o,c_u,c_ä_übof / c_a_hell,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_gloffe / c_glüffe,c_guu,c_hösch
234,GL9,GL,9,Auen,1613,718300,194900,46.89468,8.99111,361,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glüffe,c_guu,c_hösch
235,GL10,GL,10,Engi,1606,730400,205200,46.98505,9.1528,609,c_è_neutr,NA,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glüffe,c_guu,c_hösch
236,GL11,GL,11,Elm,1605,732000,198000,46.91998,9.17174,626,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glüffe,c_guu,c_hösch
237,GR1,GR,1,Flasch,3951,757700,210400,47.02588,9.51333,799,c_e_geschl / c_è_neutr,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,c_gloffe,c_guu,c_hösch
238,GR2,GR,2,Jenins,3952,761000,207800,47.00171,9.5558,886,c_è_neutr,c_u,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,c_gloffe,c_goo,c_hösch
239,GR3,GR,3,Malans,3954,762700,205700,46.98241,9.57739,2379,c_è_neutr,c_u,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,c_gloffe,c_goo,c_hösch
240,GR4,GR,4,Untervaz,3946,759600,199600,46.92831,9.53452,2521,c_è_neutr,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,c_gloffe,c_guu,c_hösch
241,GR5,GR,5,Igis,3942,761300,203600,46.96387,9.55825,3487,c_è_neutr,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,c_gloffe,c_gaa,c_hösch
242,GR6,GR,6,Trimmis,3945,762000,196300,46.89806,9.56485,3304,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl / c_ei,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,c_gloffe,c_gou,c_hösch
243,GR7,GR,7,Valzeina,3973,764700,202200,46.95044,9.6024,139,c_ä_übof,c_o,c_ü,c_a_hell,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lh,c_l,c_gloffe,c_gaa,c_jösch
244,GR8,GR,8,Seewis,3972,767200,206600,46.98938,9.63685,1342,c_ä_übof,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_gloffe,c_goo,c_jösch
245,GR9,GR,9,Furna,3862,770500,200900,46.93729,9.67807,221,c_ä_übof,c_o / c_u,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz / c_halblang,c_Lh,c_l,c_gloffe,c_gaa,c_jösch
246,GR10,GR,10,Schiers,3962,771300,204500,46.96946,9.68993,2679,c_ä_übof,c_o,c_ü,c_a_hell,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_gloffe,c_gaa,c_jösch
247,GR11,GR,11,Fideris,3861,775500,198600,46.91531,9.74282,608,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lh,c_l,c_gloffe,c_gaa,c_jösch
248,GR12,GR,12,Conters,3881,779800,197300,46.90247,9.79873,226,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lch,c_l,c_gloffe,c_gaa,c_jösch
249,GR13,GR,13,St_Antonien,3893,780000,205300,46.97435,9.80452,331,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lh / c_nk,c_l,c_gloffe,c_gaa,c_jösch
250,GR14,GR,14,Klosters,3871,786000,194500,46.87559,9.87892,4451,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lh,c_l,c_gloffe,c_gaa,c_glugg / c_jösch
251,GR15,GR,15,Tamins,3733,750200,188500,46.83069,9.40747,1217,NA,c_o,c_u,NA,c_e_geschl,c_ii,c_üü,c_e,c_lang,c_ngg,c_l,c_gloffe,c_guu,NA
252,GR16,GR,16,Felsberg,3731,755500,190400,46.84655,9.47756,2622,c_è_neutr,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_e,c_lang,c_ngg,c_l,c_gloffe,c_guu,c_hösch
253,GR17,GR,17,Chur_Masans,3901,759300,191000,46.85105,9.52757,35378,c_e_geschl / c_è_neutr,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,c_gloffe,c_goo,c_hösch
254,GR18,GR,18,Churwalden,3911,760300,185000,46.79686,9.53858,1949,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lh,c_l,c_gloffe,c_gaa,c_hösch / c_jösch
255,GR19,GR,19,Maladers,3926,761800,189500,46.83696,9.55981,519,c_a_hell,c_o,c_ü,c_a_hell,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lch / c_ngg,c_l,c_gloffe,c_gaa,c_jösch
256,GR20,GR,20,Luen,3925,764700,191200,46.85153,9.59842,81,c_a_hell,c_o,c_ü,c_ä_übof,c_e_geschl,c_ei,c_öü,c_ö,c_kurz,NA,c_l,c_gloffe,c_gaa,c_jösch
257,GR21,GR,21,Tschiertschen,3915,765400,187400,46.81719,9.60622,305,c_ä_übof,c_o,c_ü,c_a_hell,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lch,c_l,c_gloffe,c_gaa,c_jösch
258,GR22,GR,22,St_Peter,3931,768700,189300,46.83345,9.65015,219,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ei,c_öü,c_ö,c_kurz,c_Lch,c_l,c_gloffe,c_gaa,c_jösch
259,GR23,GR,23,Langwies,3924,773400,188000,46.82055,9.71123,296,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lh,c_l,c_gloffe,c_gaa,c_jösch
260,GR24,GR,24,Davos_Frauenkirch,3851,782200,185700,46.79752,9.82558,10899,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_Lch,c_l,c_gloffe,c_gaa,c_jösch
261,GR25,GR,25,Obersaxen,3612,727000,178500,46.74558,9.10069,1188,c_a_hell,c_o,c_i,c_ä_übof / c_a_hell,c_e_geschl,c_ii,c_üü,c_e,c_kurz,c_Lh,c_l,NA,c_gaa,c_glugg
262,GR26,GR,26,Brun,3586,743000,183000,46.78281,9.31141,0,c_ä_übof,c_o,c_i,c_ä_übof,c_e_geschl,c_ii,c_üü,c_e / c_ö,c_kurz,c_nk,c_l,c_gloffe,c_gaa,c_hösch
263,GR27,GR,27,Vals,3603,733400,164300,46.61663,9.18029,1007,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glüffe,c_gaa,c_hösch
264,GR28,GR,28,Safien,3651,743600,171700,46.68106,9.31572,282,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_gloffe,c_gaa,c_jösch
265,GR29,GR,29,Hinterrhein,3691,735100,154800,46.53085,9.19969,61,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_neutr,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_gloffe,c_gaa,c_jösch
266,GR30,GR,30,Sufers,3695,747800,159500,46.57043,9.36668,144,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_ü,c_ö,c_kurz,c_nk,c_l,c_gloffe,c_gaa,c_jösch
267,GR31,GR,31,Thusis,3668,752900,173500,46.69518,9.43784,3217,c_ä_übof,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_gloffe,c_gaa,c_hösch
268,GR32,GR,32,Mutten,3503,757700,171800,46.67878,9.49999,67,c_è_neutr,c_o,c_i,,c_e_geschl / c_ei,c_ii,c_üü,c_e,c_kurz,c_nk,c_l,c_gloffe,c_goo,c_jösch
269,GR33,GR,33,Avers,3681,759300,148900,46.47247,9.51298,168,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl / c_ei,c_ii,c_üü,c_ö,c_kurz,c_Lh,c_l,c_gloffe,c_goo,
270,GR34,GR,34,Schmitten,3514,770800,173200,46.68814,9.67165,234,c_è_neutr,c_o,c_i,c_è_neutr,c_e_geschl,c_ii,c_üü,c_e,c_kurz / c_halblang / c_lang,c_Lch,c_l,c_gloffe,c_gaa,c_jösch
271,LU1,LU,1,Altburon,1122,633600,225600,47.1805,7.8819,1005,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
272,LU2,LU,2,Pfaffnau,1139,634800,231000,47.22901,7.89815,2678,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
273,LU3,LU,3,Dagmersellen,1125,641700,229200,47.21242,7.98909,5504,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
274,LU4,LU,4,Schotz,1143,641700,224500,47.17014,7.98866,4434,c_ä_übof,NA,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
275,LU5,LU,5,Triengen,1104,648400,231700,47.23445,8.0778,4652,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
276,LU6,LU,6,Sursee,1103,650700,224700,47.17131,8.10738,9955,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
277,LU7,LU,7,Beromunster_Gunzwil,1081,657000,228600,47.20588,8.19097,6580,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
278,LU8,LU,8,Neudorf,1092,658400,225400,47.17698,8.20903,1233,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
279,LU9,LU,9,Aesch,1021,660800,234200,47.25591,8.24188,1246,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_gloffe,c_goo,c_higg
280,LU10,LU,10,Hitzkirch,1030,662500,230800,47.22517,8.26387,5316,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_gloffe,c_goo,c_higg
281,LU11,LU,11,Kleinwangen,1032,664900,227500,47.19526,8.29508,2415,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_gloffe,c_goo,c_higg
282,LU12,LU,12,Zell,1150,636700,221000,47.13896,7.92242,2038,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
283,LU13,LU,13,Willisau,1151,641900,219100,47.12156,7.99079,7781,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_glaufe,c_goo,c_higg
284,LU14,LU,14,Grosswangen,1086,646300,220400,47.13296,8.04891,3241,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
285,LU15,LU,15,Ruswil,1098,652200,215100,47.08485,8.12606,6969,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
286,LU16,LU,16,Nottwil,1094,653000,220700,47.13516,8.13725,3858,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
287,LU17,LU,17,Sempach,1102,657100,220700,47.13482,8.19129,4169,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_glaufe,c_goo,c_higg
288,LU18,LU,18,Neuenkirch,1093,658100,216700,47.09875,8.20396,7065,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_glaufe,c_goo,c_higg
289,LU19,LU,19,Rothenburg,1040,663000,216600,47.0974,8.26848,7617,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe,c_goo,c_higg
290,LU20,LU,20,Eschenbach,1026,666900,220500,47.1321,8.32043,3583,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
291,LU21,LU,21,Hofstatt,1135,636200,214200,47.07782,7.91529,1275,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
292,LU22,LU,22,Menzberg,1136,642500,210100,47.04057,7.99786,2879,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
293,LU23,LU,23,Wolhusen,1107,648200,212100,47.05817,8.07307,4340,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_glaufe,c_goo,c_higg
294,LU24,LU,24,Malters,1062,656700,209800,47.03681,8.18465,7318,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_glaufe,c_goo,c_higg
295,LU25,LU,25,Luzern,1061,666200,211800,47.05392,8.30993,81691,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_glaufe / c_gloffe,c_goo,c_higg
296,LU26,LU,26,Horw,1058,666300,207900,47.01883,8.31068,14109,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_gloffe,c_goo,c_higg
297,LU27,LU,27,Ebikon,1054,668600,215000,47.08246,8.342,13617,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_goo,c_higg
298,LU28,LU,28,Weggis,1069,675700,209500,47.03221,8.43457,4369,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_geschl / c_ei,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_gluffe / c_glüffe,c_gaa,c_higg
299,LU29,LU,29,Entlebuch,1002,647600,204800,46.99255,8.0644,3284,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_neutr,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe,c_gaa,c_glugg
300,LU30,LU,30,Schupfheim,1008,644200,200400,46.95321,8.01928,4219,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_neutr,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glaufe / c_glüffe,c_gaa,c_glugg
301,LU31,LU,31,Escholzmatt,1003,637800,196000,46.91403,7.93484,4342,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_neutr,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glüffe,c_gaa,c_glugg
302,LU32,LU,32,Marbach,1006,635100,189200,46.85301,7.89888,4342,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_neutr,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glüffe,c_gaa,c_glugg
303,LU33,LU,33,Fluhli,1004,644000,192600,46.88306,8.0159,1961,c_ä_übof,c_o,c_ü,c_ä_übof,c_e_neutr,c_ii,c_üü,c_ö,c_lang,c_nk,c_u,c_glüffe,c_gaa,c_glugg
304,SG1,SG,1,Kirchberg,3392,720800,252400,47.41133,9.0393,9073,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe,c_goo,c_higg / c_hösch
305,SG2,SG,2,Wil,3425,721000,258000,47.46165,9.04346,23966,c_è_neutr,c_o / c_u,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg / c_nk,c_l,c_glaufe / c_gloffe,c_gang / c_goo,c_higg
306,SG3,SG,3,Flawil,3402,731900,252800,47.41279,9.18645,10523,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe / c_gloffe,c_goo,c_higg
307,SG4,SG,4,Niederburen,3422,733100,258700,47.4656,9.20411,1514,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe / c_gloffe,c_goo,c_higg
308,SG5,SG,5,Andwil,3441,738500,255500,47.43572,9.27471,2014,c_è_neutr,NA,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe,c_gang / c_goo,c_higg
309,SG6,SG,6,Waldkirch,3444,739200,259200,47.46884,9.28514,3500,c_è_neutr,NA,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe,c_goo,c_higg / c_nösch
310,SG7,SG,7,St_Gallen,3203,745900,255900,47.43771,9.37291,75833,c_e_geschl,c_o,c_u,c_è_neutr,c_e_geschl / c_e_neutr,c_ii,c_üü,c_ö,c_kurz,c_ngg / c_nk,c_l,c_glaufe / c_gloffe,c_gang,c_higg / c_nösch
311,SG8,SG,8,Morschwil,3214,749500,260600,47.47916,9.42219,3585,,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe,c_gang / c_goo,c_higg
312,SG9,SG,9,Rorschach_Rorschacherberg,3215,754900,261500,47.48601,9.49412,9441,c_e_geschl,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg / c_nk,c_l,c_gloffe,c_gang / c_goo,c_higg / c_nösch
313,SG10,SG,10,Thal,3237,758600,262000,47.48962,9.54337,6571,c_e_geschl,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_gloffe,c_goo,c_higg
314,SG11,SG,11,Rheineck,3235,762400,261300,47.4824,9.59352,3419,c_e_geschl,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_gloffe,c_goo,c_higg
315,SG12,SG,12,Berneck,3233,764000,255000,47.42536,9.61243,3963,c_e_geschl,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,,c_nk,c_l,c_gloffe,c_goo,c_nösch
316,SG13,SG,13,Rebstein,3255,761900,252100,47.39981,9.58356,4494,c_è_neutr,c_o,c_u,c_è_neutr,c_ea,c_ii,c_üü,c_ö,,c_nk,c_l,c_gloffe,c_goo,c_glugg / c_nösch
317,SG14,SG,14,Altstatten,3251,758700,249600,47.37811,9.54029,11733,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe / c_gloffe,c_gang,c_glugg
318,SG15,SG,15,Diepoldsau,3234,767400,250600,47.38495,9.65582,6471,c_e_geschl / c_è_neutr,c_o,c_u,c_è_neutr,c_e_neutr / c_ea,c_ii,c_üü,c_ö,,c_nk,c_l,c_glaufe / c_gloffe,c_goo,c_glugg
319,SG16,SG,16,Oberriet,3254,760700,243200,47.32008,9.56447,8879,c_e_geschl,c_o,c_u,c_è_neutr,c_ea,c_ii,c_üü,c_ö,,c_nk,c_l,c_glaufe,c_gang,c_glugg
320,SG17,SG,17,Sennwald,3274,756300,236500,47.2609,9.50396,5592,c_è_neutr,c_o,c_u,c_ä_übof,c_ea,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,c_glaufe,c_gaa,c_glugg
321,SG18,SG,18,Frumsen,3274,753900,234700,47.24527,9.47164,5592,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl / c_ea,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,c_glaufe / c_gloffe,c_gaa,c_glugg
322,SG19,SG,19,Mosnang,3394,721000,247000,47.36273,9.04049,2881,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe,c_goo,c_higg / c_hösch
323,SG20,SG,20,Brunnadern,3371,727900,244000,47.33445,9.13095,951,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe,c_goo,c_higg / c_hösch
324,SG21,SG,21,Mogelsberg,3406,728200,247200,47.36317,9.13583,2203,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe,c_goo,c_higg / c_hösch
325,SG22,SG,22,Eschenbach,3332,712000,234900,47.25551,8.91835,9605,c_ä_übof,c_o,c_u,c_è_neutr,c_e_geschl / c_e_neutr,c_ii,c_üü,c_ö,c_kurz / c_lang,c_nk,c_l,c_glaufe / c_gloffe,c_goo,c_hösch
326,SG23,SG,23,Goldingen,3333,715700,235800,47.26296,8.96745,1129,c_ä_übof,c_u,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_glaufe,c_goo,c_hösch
327,SG24,SG,24,Ricken,3331,721500,236000,47.26372,9.04413,0,c_ä_übof,c_u,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe,c_goo,c_hösch
328,SG25,SG,25,Krinau,3373,721900,242000,47.3176,9.05104,254,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe,c_goo,c_hösch
329,SG26,SG,26,Ebnat_Kappel,3352,727500,236000,47.26259,9.12339,5031,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl / c_e_neutr,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe,c_goo,c_higg / c_hösch
330,SG27,SG,27,Hemberg,3372,731300,240300,47.30051,9.17484,906,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe,c_goo,c_higg / c_hösch
331,SG28,SG,28,Schmerikon,3338,714000,231600,47.22549,8.94393,3710,c_ä_übof,c_o,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_lang,c_nk,c_l,c_gloffe,c_goo,c_hösch
332,SG29,SG,29,Benken,3312,718700,228700,47.19858,9.00521,3025,c_ä_übof,c_u,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe,c_goo,c_hösch
333,SG30,SG,30,Gommiswald,3334,720000,232300,47.23072,9.02332,5071,c_ä_übof,c_u,c_u,c_è_neutr,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe / c_gloffe,c_goo,c_hösch
334,SG31,SG,31,Stein,3356,735500,229100,47.19895,9.22698,414,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl / c_e_neutr,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe,c_goo,c_higg
335,SG32,SG,32,Wildhaus,3357,744900,229800,47.20325,9.35122,2626,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_nk,c_l,c_glaufe,c_goo,c_hösch
336,SG33,SG,33,Grabs,3273,751900,227700,47.18279,9.44287,7068,c_è_neutr,c_o,c_u,c_ä_übof,c_e_geschl / c_ea,c_ii,c_üü,c_ö,c_lang,c_ngg,c_l,NA,c_guu,c_nösch
337,SG34,SG,34,Schanis,3315,721900,224500,47.16023,9.0463,3819,c_ä_übof,c_u,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe,c_guu,c_higg / c_hösch
338,SG35,SG,35,Amden,3311,729800,223400,47.14883,9.15014,1784,c_è_neutr,NA,c_u,c_ä_übof,c_e_geschl / c_e_neutr,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,NA,c_goo,c_hösch
339,SG36,SG,36,Murg,3295,734800,219600,47.11366,9.21491,2937,c_ä_übof,c_o,c_u,c_ä_übof,c_e_geschl,c_ii,c_üü,c_ö,c_kurz,c_ngg,c_l,c_glaufe,c_guu,c_hösch
